SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,AGE_CLIENT,YEARS_EMPLOYED,CNT_FAM_MEMBERS,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,ANNUITY_INCOME%,PAYMENT_RATE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE
101132,0,Revolving loans,F,35,2.96,2.0,N,Y,157500.0,135000.0,6750.0,135000.0,0.043,0.05,Commercial associate,Secondary / secondary special,Separated,House / apartment,Sales staff
101133,0,Cash loans,F,66,4.52,2.0,N,Y,90000.0,284400.0,16011.0,225000.0,0.178,0.056,Pensioner,Secondary / secondary special,Married,House / apartment,
101134,0,Cash loans,F,42,8.35,2.0,Y,N,135000.0,450000.0,23107.5,450000.0,0.171,0.051,State servant,Secondary / secondary special,Married,House / apartment,Managers
101135,0,Cash loans,F,29,8.49,3.0,Y,Y,135000.0,299772.0,21852.0,247500.0,0.162,0.073,Working,Secondary / secondary special,Married,House / apartment,Medicine staff
101137,0,Cash loans,M,25,1.11,1.0,N,Y,123300.0,497520.0,25758.0,450000.0,0.209,0.052,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,
101138,0,Cash loans,F,57,29.32,1.0,N,Y,202500.0,640080.0,24259.5,450000.0,0.12,0.038,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers
101139,0,Cash loans,F,33,9.09,3.0,Y,Y,112500.0,679500.0,19867.5,679500.0,0.177,0.029,State servant,Higher education,Civil marriage,House / apartment,Secretaries
101141,0,Cash loans,F,45,1.72,4.0,N,N,139500.0,135000.0,10795.5,135000.0,0.077,0.08,Working,Secondary / secondary special,Married,House / apartment,Core staff
101142,1,Cash loans,F,30,1.16,4.0,N,Y,135000.0,312768.0,17095.5,270000.0,0.127,0.055,Working,Secondary / secondary special,Married,House / apartment,Laborers
101143,0,Cash loans,F,28,9.33,3.0,N,Y,112500.0,1006920.0,42790.5,900000.0,0.38,0.042,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff
101144,0,Cash loans,F,49,13.16,2.0,N,N,90000.0,263686.5,28525.5,238500.0,0.317,0.108,Working,Secondary / secondary special,Married,House / apartment,
101145,0,Cash loans,M,37,5.87,4.0,Y,N,315000.0,840951.0,35761.5,679500.0,0.114,0.043,State servant,Secondary / secondary special,Married,Office apartment,Core staff
101146,0,Cash loans,M,61,4.52,2.0,N,Y,38700.0,143910.0,15241.5,135000.0,0.394,0.106,Pensioner,Secondary / secondary special,Married,House / apartment,
101147,1,Cash loans,M,33,5.22,4.0,N,Y,315000.0,1165500.0,34209.0,1165500.0,0.109,0.029,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers
101148,0,Cash loans,F,38,13.6,3.0,Y,N,135000.0,490536.0,25888.5,405000.0,0.192,0.053,Working,Higher education,Civil marriage,House / apartment,
101150,0,Cash loans,M,55,6.46,2.0,Y,Y,112500.0,835380.0,33259.5,675000.0,0.296,0.04,Commercial associate,Secondary / secondary special,Married,House / apartment,
101151,0,Cash loans,F,49,4.78,2.0,N,N,90000.0,760225.5,32337.0,679500.0,0.359,0.043,Working,Secondary / secondary special,Married,House / apartment,Laborers
101152,0,Cash loans,F,58,4.52,1.0,N,N,112500.0,495985.5,17946.0,409500.0,0.16,0.036,Pensioner,Secondary / secondary special,Widow,House / apartment,
101153,0,Cash loans,F,39,2.47,1.0,N,Y,225000.0,1113840.0,57001.5,900000.0,0.253,0.051,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Cleaning staff
101154,0,Cash loans,F,58,4.52,2.0,Y,Y,144000.0,517536.0,28206.0,432000.0,0.196,0.055,Pensioner,Secondary / secondary special,Married,House / apartment,
101155,0,Cash loans,M,44,4.0,2.0,N,Y,315000.0,1288350.0,37800.0,1125000.0,0.12,0.029,Commercial associate,Higher education,Married,House / apartment,Managers
101156,0,Cash loans,M,48,1.9,4.0,Y,Y,180000.0,679500.0,27076.5,679500.0,0.15,0.04,Working,Secondary / secondary special,Married,House / apartment,Drivers
